time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-17T08:35:47.090Z,38.7739983,-122.7433319,0.52,0.93,md,12,134,0.01057,0.05,nc,nc73153241,2019-03-17T08:51:04.955Z,"1km ESE of The Geysers, CA",earthquake,0.25,0.37,0.2,5,automatic,nc,nc
2019-03-17T08:17:11.100Z,40.3495,-124.4313333,27.03,2.13,md,17,249,0.09124,0.16,nc,nc73153231,2019-03-19T06:29:02.445Z,"13km WNW of Petrolia, CA",earthquake,0.73,0.5,0.14,14,reviewed,nc,nc
2019-03-17T08:11:41.620Z,69.5881,-143.8392,28.7,2,ml,,,,0.72,ak,ak0193htoako,2019-03-17T08:24:46.165Z,"61km S of Kaktovik, Alaska",earthquake,,2.9,,,automatic,ak,ak
2019-03-17T08:06:04.970Z,33.2103333,-116.7271667,8.22,0.61,ml,24,48,0.03682,0.2,ci,ci38272303,2019-03-18T13:50:27.824Z,"5km SE of Lake Henshaw, CA",earthquake,0.32,0.7,0.19,11,reviewed,ci,ci
2019-03-17T08:04:59.698Z,39.7949,-120.4436,14,1.1,ml,10,138.64,0.026,0.1837,nn,nn00680158,2019-03-18T02:05:43.158Z,"2km SE of Portola, California",earthquake,,1.2,0.25,2,reviewed,nn,nn
2019-03-17T07:58:44.350Z,35.6561667,-118.5021667,1.36,0.97,ml,23,132,0.02384,0.2,ci,ci38272295,2019-03-19T14:39:01.849Z,"5km NNW of Lake Isabella, CA",earthquake,0.3,0.29,0.157,7,reviewed,ci,ci
2019-03-17T07:58:02.330Z,64.4157,-147.3899,0.1,1.3,ml,,,,0.62,ak,ak0193htcuh7,2019-03-17T08:09:52.744Z,"26km WSW of Salcha, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-17T07:57:42.150Z,34.439,-116.899,2.97,1.18,ml,57,38,0.05663,0.18,ci,ci38272287,2019-03-19T14:33:11.502Z,"6km E of Lucerne Valley, CA",earthquake,0.15,0.48,0.114,34,reviewed,ci,ci
2019-03-17T07:56:45.899Z,61.3846,-150.0967,34.3,1.8,ml,,,,0.6,ak,ak0193htciem,2019-03-17T08:09:52.370Z,"17km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-17T07:56:20.100Z,38.8231659,-122.8001633,2.43,1.13,md,22,45,0.007745,0.04,nc,nc73153226,2019-03-17T10:39:03.570Z,"6km NW of The Geysers, CA",earthquake,0.23,0.42,0.09,6,automatic,nc,nc
2019-03-17T07:49:11.410Z,10.0583,-72.5523,151.33,4.3,mb,,55,1.977,1.1,us,us1000jhcf,2019-03-17T08:22:46.040Z,"1km SW of Machiques, Venezuela",earthquake,6.4,8.4,0.046,133,reviewed,us,us
2019-03-17T07:39:56.479Z,63.2266,-150.4504,0,1.5,ml,,,,0.69,ak,ak0193ht8w1c,2019-03-17T07:50:07.140Z,"77km WSW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-17T07:37:24.067Z,39.0046,-118.1948,10,1.3,ml,8,166.09,0.311,0.227,nn,nn00680275,2019-03-18T21:25:47.185Z,"28km WNW of Gabbs, Nevada",earthquake,,5.2,0.46,5,reviewed,nn,nn
2019-03-17T07:36:43.725Z,36.8627,-117.4676,15,1,ml,6,212.44,0.156,0.0614,nn,nn00680273,2019-03-18T21:19:36.092Z,"60km ENE of Lone Pine, California",earthquake,,10.4,0.36,2,reviewed,nn,nn
2019-03-17T07:36:26.217Z,36.8851,-117.4064,2.7,0.4,ml,8,198.01,0.116,0.0769,nn,nn00680137,2019-03-18T21:13:23.039Z,"57km W of Beatty, Nevada",earthquake,,5.8,0.16,2,reviewed,nn,nn
2019-03-17T07:24:18.360Z,37.3973333,-118.6776667,9.86,1.54,md,27,171,0.1012,0.04,nc,nc73153221,2019-03-19T03:30:03.407Z,"7km WSW of Round Valley, CA",earthquake,0.45,1.17,0.123,23,reviewed,nc,nc
2019-03-17T07:18:31.431Z,39.6094,-120.0328,7.6,0.4,ml,5,118.28,0.055,0.0798,nn,nn00680157,2019-03-18T02:05:41.413Z,"9km SSW of Cold Springs, Nevada",earthquake,,1.9,0.52,3,reviewed,nn,nn
2019-03-17T07:12:39.768Z,36.8701,-117.4365,0.1,1,ml,11,202.54,0.138,0.2083,nn,nn00680132,2019-03-18T21:10:18.428Z,"60km W of Beatty, Nevada",earthquake,,5.9,0.54,4,reviewed,nn,nn
2019-03-17T07:08:09.215Z,37.5713,-115.2061,0,0.5,ml,9,223.38,0.206,0.2842,nn,nn00680131,2019-03-18T21:04:08.056Z,"23km N of Alamo, Nevada",earthquake,,0,0.49,4,reviewed,nn,nn
2019-03-17T07:07:27.770Z,-8.4179,116.5195,23.61,5.5,mww,,41,2.342,1.42,us,us1000jhbv,2019-03-18T17:22:22.890Z,"4km SW of Sembalunbumbung, Indonesia",earthquake,6.5,4.6,0.071,19,reviewed,us,us
2019-03-17T07:03:45.300Z,43.0146,-29.1797,10,4.6,mb,,125,5.94,0.79,us,us1000jhby,2019-03-17T08:03:20.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.8,1.9,0.072,58,reviewed,us,us
2019-03-17T06:59:59.740Z,36.2321667,-120.7945,7.66,1.17,md,24,164,0.01713,0.06,nc,nc73153216,2019-03-19T23:49:03.501Z,"23km ENE of San Lucas, CA",earthquake,0.43,0.31,0.081,15,reviewed,nc,nc
2019-03-17T06:57:23.204Z,36.7424,-116.2576,7.7,-0.3,ml,4,231.44,0.039,0.071,nn,nn00680268,2019-03-18T20:54:52.865Z,"48km ESE of Beatty, Nevada",earthquake,,6,0.29,3,reviewed,nn,nn
2019-03-17T06:55:41.046Z,36.9024,-117.4527,16.4,0.1,ml,5,199.65,0.117,0.2456,nn,nn00680267,2019-03-18T20:51:47.998Z,"61km W of Beatty, Nevada",earthquake,,16,0.16,2,reviewed,nn,nn
2019-03-17T06:52:47.610Z,36.7538,-116.0595,6.3,0,ml,7,150.25,0.037,0.07,nn,nn00680129,2019-03-17T06:55:12.271Z,"60km N of Pahrump, Nevada",earthquake,,0.8,,,automatic,nn,nn
2019-03-17T06:46:43.150Z,17.9486,-66.162,14,2.75,md,18,211,0.0577,0.32,pr,pr2019076005,2019-03-17T08:26:41.040Z,"1km SW of Jobos, Puerto Rico",earthquake,0.73,0.89,0.46,17,reviewed,pr,pr
2019-03-17T06:45:03.210Z,38.8148346,-122.786499,0.69,1.19,md,18,56,0.004807,0.04,nc,nc73153206,2019-03-17T09:19:03.128Z,"5km NNW of The Geysers, CA",earthquake,0.2,0.35,0.06,6,automatic,nc,nc
2019-03-17T06:40:47.750Z,47.8128333,-114.3081667,2.96,-0.77,md,5,158,0.068,0.01,mb,mb80338114,2019-03-18T14:56:02.980Z,"17km NW of Polson, Montana",earthquake,0.41,0.52,,1,reviewed,mb,mb
2019-03-17T06:37:48.510Z,34.6155,-118.6396667,6.97,1.51,ml,39,41,0.06915,0.23,ci,ci38272271,2019-03-18T13:50:45.127Z,"14km N of Castaic, CA",earthquake,0.29,0.82,0.141,28,reviewed,ci,ci
2019-03-17T06:33:59.180Z,37.493,-118.8466667,4.21,0.58,md,14,294,0.09786,0.04,nc,nc73153201,2019-03-18T20:17:03.042Z,"17km WSW of Toms Place, CA",earthquake,1.03,1.71,0.163,13,reviewed,nc,nc
2019-03-17T06:21:27.780Z,38.8383331,-122.7839966,1.48,0.56,md,6,115,0.004958,0.01,nc,nc73153196,2019-03-17T08:53:02.965Z,"6km WNW of Cobb, CA",earthquake,0.62,1.36,,1,automatic,nc,nc
2019-03-17T06:21:06.710Z,38.8353333,-122.7843333,1.21,1.4,md,37,66,0.00561,0.05,nc,nc73153191,2019-03-19T23:15:04.314Z,"6km WNW of Cobb, CA",earthquake,0.13,0.21,0.193,9,reviewed,nc,nc
2019-03-17T06:14:26.500Z,33.5101667,-116.4795,13.5,0.59,ml,21,94,0.04684,0.17,ci,ci38272255,2019-03-18T13:51:16.935Z,"19km ESE of Anza, CA",earthquake,0.37,0.56,0.142,15,reviewed,ci,ci
2019-03-17T05:48:07.950Z,19.3023338,-155.2511597,5.26,1.77,ml,18,132,0.03268,0.17,hv,hv70869047,2019-03-17T05:54:21.470Z,"14km S of Volcano, Hawaii",earthquake,0.6,1.41,0.27,4,automatic,hv,hv
2019-03-17T05:45:59.470Z,42.8132,-29.144,10,4.7,mb,,63,5.752,0.67,us,us1000jhbf,2019-03-17T06:40:08.040Z,"Azores Islands region",earthquake,4.9,1.8,0.049,125,reviewed,us,us
2019-03-17T05:45:13.300Z,64.4533,-147.8543,8,1.2,ml,,,,0.57,ak,ak0193hs37rm,2019-03-17T05:51:34.690Z,"41km SSW of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-17T05:41:30.830Z,39.2613333,-111.9411667,1.62,1.35,md,13,65,0.174,0.21,uu,uu60316792,2019-03-18T22:18:24.410Z,"15km NW of Gunnison, Utah",earthquake,0.5,31.61,0.108,7,reviewed,uu,uu
2019-03-17T05:40:28.880Z,35.8915,-117.8446667,10.71,0.68,ml,18,104,0.06178,0.15,ci,ci38272247,2019-03-18T18:17:56.575Z,"8km SE of Little Lake, CA",earthquake,0.31,0.56,0.218,9,reviewed,ci,ci
2019-03-17T05:37:26.209Z,36.8466,-117.4677,9.6,1.1,ml,8,186.89,0.17,0.2522,nn,nn00680117,2019-03-18T20:42:34.217Z,"59km ENE of Lone Pine, California",earthquake,,3.8,0.43,4,reviewed,nn,nn
2019-03-17T05:30:27.348Z,61.3856,-150.001,39,1.4,ml,,,,0.48,ak,ak0193hs0154,2019-03-17T05:33:00.350Z,"15km S of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-03-17T05:30:24.470Z,35.9033333,-117.8595,9.72,0.66,ml,10,155,0.07182,0.19,ci,ci38272231,2019-03-18T13:51:18.985Z,"6km SE of Little Lake, CA",earthquake,0.66,1.78,0.217,8,reviewed,ci,ci
2019-03-17T05:25:29.673Z,39.9226,-120.051,10.8,0.5,ml,5,185.95,0.175,0.1476,nn,nn00680156,2019-03-18T02:05:39.553Z,"27km NNW of Cold Springs, Nevada",earthquake,,5.8,0,1,reviewed,nn,nn
2019-03-17T05:25:08.069Z,39.5418,-119.8037,0,0.3,ml,4,236.23,0.037,0.0869,nn,nn00680128,2019-03-18T02:05:33.050Z,"1km NNE of Reno, Nevada",earthquake,,0,0.36,3,reviewed,nn,nn
2019-03-17T05:20:46.710Z,40.6515,-121.8065,9.09,1.02,md,12,98,0.1085,0.04,nc,nc73153181,2019-03-19T01:43:18.445Z,"18km NW of Viola, CA",earthquake,0.48,1.35,0.2,9,reviewed,nc,nc
2019-03-17T05:20:22.112Z,36.8907,-117.463,0,1.2,ml,22,175.71,0.131,0.1749,nn,nn00680114,2019-03-18T02:05:31.215Z,"62km ENE of Lone Pine, California",earthquake,,0,0.82,9,reviewed,nn,nn
2019-03-17T05:06:31.938Z,36.874,-117.4636,0.1,1,ml,21,183.84,0.145,0.1521,nn,nn00680111,2019-03-18T02:05:28.283Z,"61km ENE of Lone Pine, California",earthquake,,2.5,0.73,9,reviewed,nn,nn
2019-03-17T05:05:57.320Z,38.7915,-122.7626667,0.7,1.69,md,41,55,0.0198,0.05,nc,nc73153176,2019-03-19T23:22:03.350Z,"2km NNW of The Geysers, CA",earthquake,0.14,0.26,0.15,14,reviewed,nc,nc
2019-03-17T05:05:54.630Z,33.2735,-116.426,5.08,0.91,ml,33,82,0.009099,0.22,ci,ci38272207,2019-03-18T13:51:35.633Z,"5km WNW of Borrego Springs, CA",earthquake,0.3,0.47,0.161,22,reviewed,ci,ci
2019-03-17T05:05:03.730Z,36.8769,-117.4113,0,0.3,ml,11,178.22,0.125,0.1337,nn,nn00680165,2019-03-18T02:05:52.902Z,"58km W of Beatty, Nevada",earthquake,,0,0.32,5,reviewed,nn,nn
2019-03-17T04:59:15.780Z,39.263,-111.9403333,8.84,1.48,md,10,82,0.1754,0.15,uu,uu60316787,2019-03-18T18:14:42.380Z,"15km NW of Gunnison, Utah",earthquake,0.56,3.57,0.296,6,reviewed,uu,uu
2019-03-17T04:49:12.510Z,35.7366,-97.5624,5,3,mb_lg,,23,0.106,0.36,us,us1000jhax,2019-03-19T21:22:33.161Z,"12km NW of Edmond, Oklahoma",earthquake,1.2,1.9,0.05,103,reviewed,us,us
2019-03-17T04:48:12.060Z,39.2735,-111.9288333,8.28,1.53,md,9,97,0.2153,0.19,uu,uu60316782,2019-03-18T18:06:24.920Z,"16km NW of Gunnison, Utah",earthquake,0.75,1.54,0.118,7,reviewed,uu,uu
2019-03-17T04:40:46.605Z,37.2225,-117.4833,0,1.2,ml,23,135.58,0.13,0.1867,nn,nn00680110,2019-03-18T02:05:26.365Z,"58km SSW of Goldfield, Nevada",earthquake,,0,0.7,6,reviewed,nn,nn
2019-03-17T04:39:46.790Z,17.9535,-66.1653,16,2.74,md,16,210,0.0597,0.21,pr,pr2019076001,2019-03-17T05:13:30.040Z,"3km ESE of Coqui, Puerto Rico",earthquake,0.57,0.62,0.45,14,reviewed,pr,pr
2019-03-17T04:34:24.136Z,62.609,-149.5199,62.3,1.8,ml,,,,1.02,ak,ak0193hrfg6f,2019-03-17T04:48:11.809Z,"43km NE of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-03-17T04:30:26.645Z,37.198,-117.5233,7.9,0.7,ml,10,156.33,0.104,0.149,nn,nn00680109,2019-03-18T02:05:24.508Z,"62km SSW of Goldfield, Nevada",earthquake,,2.3,0.82,5,reviewed,nn,nn
2019-03-17T04:14:11.360Z,38.8064995,-122.8444977,6.21,0.57,md,7,234,0.003975,0.04,nc,nc73153166,2019-03-17T04:35:02.453Z,"8km WNW of The Geysers, CA",earthquake,2.68,6.61,,1,automatic,nc,nc
2019-03-17T04:09:57.620Z,36.8721667,-117.459,7.38,1.88,ml,19,57,0.1443,0.19,ci,ci38272191,2019-03-18T18:11:04.775Z,"41km NW of Stovepipe Wells, CA",earthquake,0.33,1.44,0.175,15,reviewed,ci,ci
2019-03-17T04:08:13.480Z,38.1195,-122.4208333,7.22,1,md,24,71,0.06331,0.1,nc,nc73153156,2019-03-19T02:11:24.622Z,"8km E of Black Point-Green Point, CA",earthquake,0.21,0.54,0.293,17,reviewed,nc,nc
2019-03-17T03:49:18.760Z,38.8051682,-122.7743301,1.16,1.19,md,18,51,0.009483,0.03,nc,nc73153151,2019-03-17T06:14:03.007Z,"4km NNW of The Geysers, CA",earthquake,0.2,0.39,0.07,6,automatic,nc,nc
2019-03-17T03:47:20.730Z,39.0463333,-110.9485,2.09,1.13,ml,10,156,0.2162,0.06,uu,uu60316777,2019-03-18T22:10:09.590Z,"16km ESE of Ferron, Utah",earthquake,0.43,6.99,0.145,3,reviewed,uu,uu
2019-03-17T03:41:51.950Z,33.5721667,-116.7971667,9.02,0.16,ml,19,90,0.03497,0.08,ci,ci38272183,2019-03-18T18:06:16.153Z,"12km W of Anza, CA",earthquake,0.21,0.33,0.19,11,reviewed,ci,ci
2019-03-17T03:41:09.260Z,37.6183333,-118.9571667,5.77,0.42,md,18,137,0.002388,0.04,nc,nc73153141,2019-03-18T18:33:03.814Z,"3km SE of Mammoth Lakes, CA",earthquake,0.4,0.41,0.242,16,reviewed,nc,nc
2019-03-17T03:39:50.750Z,37.6635,-118.8768333,1.28,-0.19,md,9,159,0.02452,0.04,nc,nc73153146,2019-03-18T17:22:38.747Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.41,0.55,0.157,9,reviewed,nc,nc
2019-03-17T03:33:13.190Z,38.8096667,-122.824,2.03,1.86,md,50,32,0.004123,0.06,nc,nc73153136,2019-03-19T01:39:03.754Z,"7km WNW of The Geysers, CA",earthquake,0.13,0.17,0.188,18,reviewed,nc,nc
2019-03-17T03:29:41.984Z,60.5375,-152.9387,8.4,0.4,ml,,,,0.17,ak,ak0193hqszcp,2019-03-17T03:41:28.864Z,"12km WNW of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-03-17T03:27:09.820Z,19.0935,-66.4608,31,2.35,md,4,332,0.8023,0.11,pr,pr2019076004,2019-03-17T06:04:18.660Z,"69km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.68,8.7,0.35,4,reviewed,pr,pr
2019-03-17T03:25:58.847Z,60.6569,-150.4024,44.5,1.9,ml,,,,0.32,ak,ak0193hqs5sd,2019-03-17T03:37:17.748Z,"23km NE of Sterling, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-17T03:18:44.650Z,38.8255005,-122.8539963,1.73,0.73,md,11,131,0.003036,0.03,nc,nc73153131,2019-03-17T05:32:02.776Z,"10km WNW of The Geysers, CA",earthquake,0.39,0.6,0.2,2,automatic,nc,nc
2019-03-17T03:11:55.680Z,-7.4848,127.877,158.46,4.2,mb,,84,4.222,0.51,us,us1000jhah,2019-03-17T04:02:49.040Z,"280km ENE of Dili, East Timor",earthquake,13.4,10,0.146,13,reviewed,us,us
2019-03-17T02:59:42.645Z,36.8644,-117.4831,0,1.4,ml,31,186.56,0.162,0.2109,nn,nn00680103,2019-03-18T02:05:20.453Z,"59km ENE of Lone Pine, California",earthquake,,0,0.81,12,reviewed,nn,nn
2019-03-17T02:54:35.520Z,19.3293343,-155.24617,4.71,1.79,ml,37,73,0.04431,0.2,hv,hv70868877,2019-03-17T03:00:48.570Z,"11km S of Volcano, Hawaii",earthquake,0.36,0.82,0.16,7,automatic,hv,hv
2019-03-17T02:51:26.930Z,34.052,-117.2373333,17.12,0.66,ml,21,106,0.1085,0.12,ci,ci38272143,2019-03-18T16:32:47.626Z,"2km E of Loma Linda, CA",earthquake,0.24,0.54,0.131,9,reviewed,ci,ci
2019-03-17T02:50:21.360Z,37.3806667,-122.1803333,4.31,1.02,md,8,80,0.02156,0.03,nc,nc73153111,2019-03-19T16:44:02.066Z,"4km W of Los Altos Hills, CA",earthquake,0.35,0.33,0.144,6,reviewed,nc,nc
2019-03-17T02:39:26.719Z,37.2428,-115.1896,0,0.2,ml,5,221.45,0.197,0.2612,nn,nn00680263,2019-03-18T20:23:56.462Z,"13km S of Alamo, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-03-17T02:34:49.101Z,61.648,-146.6062,30.5,1.8,ml,,,,0.77,ak,ak0193hq8mvi,2019-03-17T02:38:16.359Z,"59km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-17T02:21:01.180Z,36.5523333,-121.0706667,10.14,1.17,md,11,116,0.03617,0.19,nc,nc73153106,2019-03-19T01:02:02.547Z,"7km ENE of Pinnacles, CA",earthquake,0.6,1.11,0.089,11,reviewed,nc,nc
2019-03-17T02:16:59.131Z,39.6061,-120.0245,8,0.9,ml,11,84.36,0.049,0.1247,nn,nn00680102,2019-03-18T02:05:11.999Z,"9km SSW of Cold Springs, Nevada",earthquake,,1.8,0.4,4,reviewed,nn,nn
2019-03-17T02:05:47.640Z,36.5413333,-121.0586667,9.42,1.86,md,36,88,0.04014,0.12,nc,nc73153101,2019-03-19T01:27:03.687Z,"8km E of Pinnacles, CA",earthquake,0.27,0.39,0.181,40,reviewed,nc,nc
2019-03-17T02:01:05.350Z,18.1528,-66.7053,11,1.3,md,3,225,0.1483,0.38,pr,pr2019076003,2019-03-17T05:25:41.285Z,"10km N of Penuelas, Puerto Rico",earthquake,9.37,3.84,0.11,2,reviewed,pr,pr
2019-03-17T01:54:43.930Z,39.0465,-110.9481667,0.9,1.3,ml,14,156,0.2166,0.06,uu,uu60316772,2019-03-18T17:24:43.180Z,"16km ESE of Ferron, Utah",earthquake,0.35,1.82,0.187,3,reviewed,uu,uu
2019-03-17T01:54:01.130Z,38.7606667,-122.7118333,0.65,1.26,md,37,73,0.01023,0.12,nc,nc73153096,2019-03-20T00:23:02.715Z,"2km SW of Anderson Springs, CA",earthquake,0.19,0.25,0.192,9,reviewed,nc,nc
2019-03-17T01:50:51.930Z,37.6641667,-118.8795,1.48,0.2,md,11,161,0.02281,0.05,nc,nc73153091,2019-03-18T17:49:02.806Z,"9km ENE of Mammoth Lakes, CA",earthquake,0.4,0.51,0.162,10,reviewed,nc,nc
2019-03-17T01:50:34.971Z,60.0328,-152.7699,117,2.3,ml,,,,0.55,ak,ak0193hpqlnh,2019-03-17T01:53:58.193Z,"50km S of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-03-17T01:38:39.100Z,18.1575,-66.7243,20,1.94,md,4,128,0.167,0.05,pr,pr2019076002,2019-03-17T05:25:28.813Z,"8km E of Adjuntas, Puerto Rico",earthquake,0.55,1.18,0.24,4,reviewed,pr,pr
2019-03-17T01:28:17.010Z,37.4823333,-118.8448333,0.64,0.47,md,8,331,0.1082,0.01,nc,nc73153081,2019-03-18T18:23:03.754Z,"17km WSW of Toms Place, CA",earthquake,1.29,6.2,0.074,8,reviewed,nc,nc
2019-03-17T01:27:09.877Z,53.4766,-164.2079,20.3,2.3,ml,,,,0.62,ak,ak0193hplna4,2019-03-17T20:54:42.041Z,"126km SE of Akutan, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2019-03-17T01:19:16.750Z,37.6238333,-118.9566667,5.5,0.12,md,9,125,0.007141,0.02,nc,nc73153076,2019-03-18T18:12:02.674Z,"2km SE of Mammoth Lakes, CA",earthquake,1.49,0.39,0.119,8,reviewed,nc,nc
2019-03-17T01:17:45.990Z,33.1968333,-115.61,2.42,1.57,ml,42,47,0.01726,0.25,ci,ci38272095,2019-03-19T14:17:45.301Z,"10km WSW of Niland, CA",earthquake,0.25,0.25,0.222,32,reviewed,ci,ci
2019-03-17T01:17:31.750Z,38.7895,-122.7831667,0.66,0.2,md,10,133,0.005223,0.01,nc,nc73153071,2019-03-19T22:30:05.042Z,"3km WNW of The Geysers, CA",earthquake,0.53,0.38,,1,reviewed,nc,nc
2019-03-17T01:10:55.670Z,38.8076668,-122.8171692,2.43,0.84,md,19,53,0.009459,0.05,nc,nc73153066,2019-03-17T03:06:02.941Z,"6km WNW of The Geysers, CA",earthquake,0.28,0.41,0.06,6,automatic,nc,nc
2019-03-17T01:04:41.962Z,61.4756,-149.8971,33.6,1.8,ml,,,,0.65,ak,ak0193hpgr8k,2019-03-17T01:08:39.742Z,"5km SSE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-17T01:03:42.256Z,60.9413,-147.5622,15.4,2.1,ml,,,,0.65,ak,ak0193hpgjjl,2019-03-17T01:08:39.366Z,"63km ENE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-17T00:58:45.510Z,19.3285,-155.2171667,5.08,1.81,ml,52,72,0.04508,0.11,hv,hv70868667,2019-03-19T01:09:55.960Z,"11km S of Volcano, Hawaii",earthquake,0.25,0.57,0.127,26,reviewed,hv,hv
2019-03-17T00:57:55.890Z,45.3584,144.4692,273.73,4.4,mb,,99,1.823,1.1,us,us1000jh9u,2019-03-17T01:18:53.040Z,"142km NE of Mombetsu, Japan",earthquake,9.2,7.6,0.059,83,reviewed,us,us
2019-03-17T00:55:18.580Z,33.322,-116.4083333,7.88,0.81,ml,42,52,0.03481,0.21,ci,ci38272079,2019-03-18T21:00:12.247Z,"8km NNW of Borrego Springs, CA",earthquake,0.26,0.65,0.123,13,reviewed,ci,ci
2019-03-17T00:53:38.000Z,-20.3713,-68.4614,123.66,4.9,mb,,28,0.688,1.19,us,us1000jh9m,2019-03-17T23:47:03.963Z,"159km W of Colchani, Bolivia",earthquake,3.9,5.8,0.039,205,reviewed,us,us
2019-03-17T00:50:46.430Z,37.4413333,-118.9001667,2.06,0.91,md,15,302,0.1588,0.06,nc,nc73153061,2019-03-18T18:01:02.611Z,"23km SSE of Mammoth Lakes, CA",earthquake,0.83,3.08,0.131,15,reviewed,nc,nc
2019-03-17T00:43:30.830Z,17.9651,-66.3766,13,1.76,md,10,185,0.2304,0.22,pr,pr2019076000,2019-03-17T05:25:09.701Z,"1km WSW of Jauca, Puerto Rico",earthquake,0.82,0.71,0.47,10,reviewed,pr,pr
2019-03-17T00:43:28.210Z,-20.1375,-173.2526,10,5.2,mww,,75,3.307,1.71,us,us1000jh9k,2019-03-17T01:04:12.040Z,"120km ESE of Pangai, Tonga",earthquake,11,1.9,0.08,15,reviewed,us,us
2019-03-17T00:42:08.540Z,37.3976667,-118.8966667,-0.63,1.36,md,24,222,0.1994,0.04,nc,nc73153056,2019-03-18T19:50:02.894Z,"26km SW of Toms Place, CA",earthquake,0.59,4.95,0.217,20,reviewed,nc,nc
2019-03-17T00:40:45.670Z,37.186,-104.7037,5,1,ml,,154,0.089,0.56,us,us1000jija,2019-03-19T14:12:41.040Z,"18km W of Trinidad, Colorado",earthquake,2.6,1.7,0.115,10,reviewed,us,us
2019-03-17T00:35:01.979Z,62.2112,-151.1899,75.7,1.9,ml,,,,0.59,ak,ak0193hp1vqt,2019-03-17T00:38:33.307Z,"57km WSW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-03-17T00:24:12.350Z,37.4693333,-118.8913333,9.61,0.72,md,8,306,0.1438,0.05,nc,nc73153051,2019-03-18T17:38:02.648Z,"20km SSE of Mammoth Lakes, CA",earthquake,1.2,31.61,0.093,8,reviewed,nc,nc
2019-03-17T00:18:55.570Z,50.7869,-172.5462,10,4.2,mb,,191,1.752,0.55,us,us1000jh98,2019-03-17T20:44:59.450Z,"194km SE of Atka, Alaska",earthquake,5.8,1.8,0.073,52,reviewed,us,us
2019-03-17T00:13:21.355Z,38.2585,-118.4444,12.4,-0.2,ml,3,227.22,0.048,0.0892,nn,nn00680162,2019-03-18T02:05:51.283Z,"33km SSE of Hawthorne, Nevada",earthquake,,10.1,0,1,reviewed,nn,nn
2019-03-17T00:05:46.560Z,2.2223,96.3058,10,4.4,mb,,184,1.563,1.2,us,us1000jh97,2019-03-17T00:26:21.040Z,"29km SSW of Sinabang, Indonesia",earthquake,7.6,1.9,0.13,17,reviewed,us,us
2019-03-17T00:02:46.760Z,38.8335,-122.8093333,2.69,0.37,md,15,68,0.01011,0.04,nc,nc73153046,2019-03-19T01:18:15.563Z,"8km W of Cobb, CA",earthquake,0.25,0.31,0.191,4,reviewed,nc,nc
2019-03-16T23:54:51.910Z,37.4446667,-118.9036667,3.04,0.68,md,14,300,0.1567,0.05,nc,nc73153036,2019-03-18T17:26:03.409Z,"22km SSE of Mammoth Lakes, CA",earthquake,0.57,2.49,0.118,13,reviewed,nc,nc
2019-03-16T23:43:31.170Z,38.847,-111.4113333,-0.07,1.22,md,8,107,0.06759,0.09,uu,uu60316767,2019-03-18T17:20:33.620Z,"36km SW of Ferron, Utah",earthquake,0.7,1.46,0.096,5,reviewed,uu,uu
2019-03-16T23:41:28.160Z,27.4854,76.867,10,4,mb,,98,6.883,0.74,us,us1000jh8z,2019-03-18T22:12:08.702Z,"11km W of Govindgarh, India",earthquake,12.1,1,0.119,19,reviewed,us,us
2019-03-16T23:37:54.583Z,59.9562,-152.9792,110.8,1.8,ml,,,,0.68,ak,ak0193gf81od,2019-03-16T23:41:12.647Z,"60km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-16T23:32:09.540Z,37.399,-118.893,0.59,2.98,ml,37,64,0.1973,0.04,nc,nc73153031,2019-03-19T03:58:02.573Z,"26km SW of Toms Place, CA",earthquake,0.35,1.65,0.164,14,reviewed,nc,nc
2019-03-16T23:29:09.350Z,38.8143333,-122.8251667,1.9,0.25,md,10,53,0.01167,0.03,nc,nc73153026,2019-03-19T02:00:52.434Z,"7km NW of The Geysers, CA",earthquake,0.36,0.83,0.263,3,reviewed,nc,nc
